,Unnamed: 0_x,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,flight,Aircraft_Class,Aircraft_Stand,Taxiing_cost_solution,Parking_usage_cost_solution,Bus_usage_cost_solution,Total_cost_solution,Unnamed: 0_y,JetBridge_on_Arrival,JetBridge_on_Departure,1,2,3,4,5,Terminal,Taxiing_Time,JetBridge_Handling_Time,Away_Handling_Time,Bus_Time,num_needed_Buses,is_JetBridge,is_correct_JetBridge_Terminal,is_correct_JetBridge,Handling_Time,JetBridge_can_be_used,start_parking,end_parking,is_parking_conflict,is_wide_body_intersect,Taxiing_cost,Parking_usage_cost,Bus_usage_cost,Total_cost
92,92,D,2019-08-17 21:30:00,SU,1466,D,1,SKX,SU9,87,40,92,Regional,88,150.0,1150.0,180.0,1480.0,86,N,N,12,37,39,16,35,,5,40,50,12,1,False,,,50,False,2019-08-17 20:35:00,2019-08-17 21:25:00,False,False,150,1150,180,1480
93,93,A,2019-08-17 07:45:00,SU,1467,D,1,SKX,SU9,87,69,93,Regional,89,150.0,1150.0,165.0,1465.0,87,N,N,11,36,40,16,40,,5,40,50,11,1,False,,,50,False,2019-08-17 07:50:00,2019-08-17 08:40:00,False,False,150,1150,165,1465
94,94,D,2019-08-17 01:30:00,SU,1508,D,1,TJM,SU9,87,87,94,Regional,114,600.0,1000.0,0.0,1600.0,110,D,D,10,39,38,7,37,1.0,20,40,50,10,2,True,True,True,40,True,2019-08-17 00:30:00,2019-08-17 01:10:00,False,False,600,1000,0,1600
95,95,A,2019-08-17 08:20:00,SU,1509,D,1,TJM,SU9,87,86,95,Regional,217,150.0,1150.0,300.0,1600.0,212,N,N,10,35,34,12,36,,5,40,50,10,2,False,,,50,False,2019-08-17 08:25:00,2019-08-17 09:15:00,False,False,150,1150,300,1600
96,96,D,2019-08-17 07:25:00,SU,1642,D,1,ASF,SU9,87,84,96,Regional,117,690.0,1000.0,0.0,1690.0,113,D,D,10,36,40,8,40,1.0,23,40,50,10,2,True,True,True,40,True,2019-08-17 06:22:00,2019-08-17 07:02:00,False,False,690,1000,0,1690
97,97,A,2019-08-17 13:05:00,SU,1643,D,1,ASF,SU9,87,87,97,Regional,206,150.0,1150.0,330.0,1630.0,201,N,N,11,38,33,11,36,,5,40,50,11,2,False,,,50,False,2019-08-17 13:10:00,2019-08-17 14:00:00,False,False,150,1150,330,1630
98,98,D,2019-08-17 14:25:00,SU,1680,D,1,NBC,SU9,87,76,98,Regional,89,150.0,1150.0,165.0,1465.0,87,N,N,11,36,40,16,40,,5,40,50,11,1,False,,,50,False,2019-08-17 13:30:00,2019-08-17 14:20:00,False,False,150,1150,165,1465
99,99,A,2019-08-17 19:25:00,SU,1681,D,1,NBC,SU9,87,77,99,Regional,88,150.0,1150.0,180.0,1480.0,86,N,N,12,37,39,16,35,,5,40,50,12,1,False,,,50,False,2019-08-17 19:30:00,2019-08-17 20:20:00,False,False,150,1150,180,1480
100,100,D,2019-08-17 08:35:00,SU,1830,I,3,MSQ,SU9,87,75,100,Regional,2,150.0,1150.0,150.0,1450.0,1,N,N,29,18,10,25,13,,5,40,50,10,1,False,,,50,False,2019-08-17 07:40:00,2019-08-17 08:30:00,False,False,150,1150,150,1450
101,101,A,2019-08-17 12:15:00,SU,1831,I,2,MSQ,SU9,87,78,101,Regional,81,150.0,1150.0,195.0,1495.0,80,N,N,27,13,19,25,19,,5,40,50,13,1,False,,,50,False,2019-08-17 12:20:00,2019-08-17 13:10:00,False,False,150,1150,195,1495
102,102,D,2019-08-17 18:10:00,SU,1832,I,3,MSQ,SU9,87,57,102,Regional,2,150.0,1150.0,150.0,1450.0,1,N,N,29,18,10,25,13,,5,40,50,10,1,False,,,50,False,2019-08-17 17:15:00,2019-08-17 18:05:00,False,False,150,1150,150,1450
103,103,A,2019-08-17 21:55:00,SU,1833,I,2,MSQ,SU9,87,82,103,Regional,58,630.0,1000.0,0.0,1630.0,57,I,I,30,9,10,31,14,2.0,21,40,50,9,2,True,True,True,40,True,2019-08-17 22:16:00,2019-08-17 22:56:00,False,False,630,1000,0,1630
104,104,D,2019-08-17 22:00:00,SU,1834,I,3,MSQ,SU9,87,78,104,Regional,19,300.0,1000.0,0.0,1300.0,18,I,I,28,14,7,30,12,3.0,10,40,50,7,1,True,True,True,40,True,2019-08-17 21:10:00,2019-08-17 21:50:00,False,False,300,1000,0,1300
105,105,A,2019-08-17 07:40:00,SU,1835,I,2,MSQ,SU9,87,79,105,Regional,81,150.0,1150.0,195.0,1495.0,80,N,N,27,13,19,25,19,,5,40,50,13,1,False,,,50,False,2019-08-17 07:45:00,2019-08-17 08:35:00,False,False,150,1150,195,1495
106,106,D,2019-08-17 13:25:00,SU,1840,I,3,MSQ,SU9,87,68,106,Regional,19,300.0,1000.0,0.0,1300.0,18,I,I,28,14,7,30,12,3.0,10,40,50,7,1,True,True,True,40,True,2019-08-17 12:35:00,2019-08-17 13:15:00,False,False,300,1000,0,1300
107,107,A,2019-08-17 17:35:00,SU,1841,I,2,MSQ,SU9,87,77,107,Regional,82,210.0,1150.0,180.0,1540.0,81,N,N,29,12,17,26,19,,7,40,50,12,1,False,,,50,False,2019-08-17 17:42:00,2019-08-17 18:32:00,False,False,210,1150,180,1540
108,108,D,2019-08-17 16:50:00,SU,1842,I,3,MSQ,SU9,87,80,108,Regional,25,390.0,1000.0,0.0,1390.0,24,I,I,28,14,10,27,11,3.0,13,40,50,10,1,True,True,True,40,True,2019-08-17 15:57:00,2019-08-17 16:37:00,False,False,390,1000,0,1390
109,109,A,2019-08-17 20:45:00,SU,1843,I,2,MSQ,SU9,87,79,109,Regional,80,150.0,1150.0,180.0,1480.0,79,N,N,28,12,19,30,15,,5,40,50,12,1,False,,,50,False,2019-08-17 20:50:00,2019-08-17 21:40:00,False,False,150,1150,180,1480
110,110,D,2019-08-17 09:20:00,SU,2034,I,5,OTP,SU9,87,61,110,Regional,39,480.0,1000.0,0.0,1480.0,38,I,I,31,11,11,33,6,5.0,16,40,50,6,1,True,True,True,40,True,2019-08-17 08:24:00,2019-08-17 09:04:00,False,False,480,1000,0,1480
111,111,A,2019-08-17 16:25:00,SU,2035,I,5,OTP,SU9,87,63,111,Regional,34,450.0,1000.0,0.0,1450.0,33,I,I,31,14,15,33,6,5.0,15,40,50,6,1,True,True,True,40,True,2019-08-17 16:40:00,2019-08-17 17:20:00,False,False,450,1000,0,1450
112,112,D,2019-08-17 20:55:00,SU,2038,I,5,OTP,SU9,87,58,112,Regional,2,150.0,1150.0,195.0,1495.0,1,N,N,29,18,10,25,13,,5,40,50,13,1,False,,,50,False,2019-08-17 20:00:00,2019-08-17 20:50:00,False,False,150,1150,195,1495
113,113,A,2019-08-17 05:05:00,SU,2039,I,3,OTP,SU9,87,69,113,Regional,22,390.0,1000.0,0.0,1390.0,21,I,I,29,15,5,25,10,3.0,13,40,50,5,1,True,True,True,40,True,2019-08-17 05:18:00,2019-08-17 05:58:00,False,False,390,1000,0,1390
114,114,D,2019-08-17 11:50:00,SU,2100,I,3,RIX,SU9,87,83,114,Regional,23,360.0,1000.0,0.0,1360.0,22,I,I,28,11,7,30,15,3.0,12,40,50,7,2,True,True,True,40,True,2019-08-17 10:58:00,2019-08-17 11:38:00,False,False,360,1000,0,1360
115,115,A,2019-08-17 16:10:00,SU,2101,I,3,RIX,SU9,87,77,115,Regional,20,390.0,1000.0,0.0,1390.0,19,I,I,30,13,7,25,10,3.0,13,40,50,7,1,True,True,True,40,True,2019-08-17 16:23:00,2019-08-17 17:03:00,False,False,390,1000,0,1390
116,116,D,2019-08-17 22:55:00,SU,2118,I,3,RIX,SU9,87,59,116,Regional,19,300.0,1000.0,0.0,1300.0,18,I,I,28,14,7,30,12,3.0,10,40,50,7,1,True,True,True,40,True,2019-08-17 22:05:00,2019-08-17 22:45:00,False,False,300,1000,0,1300
117,117,A,2019-08-17 04:30:00,SU,2119,I,3,RIX,SU9,87,78,117,Regional,26,390.0,1000.0,0.0,1390.0,25,I,I,25,11,7,30,12,3.0,13,40,50,7,1,True,True,True,40,True,2019-08-17 04:43:00,2019-08-17 05:23:00,False,False,390,1000,0,1390
118,118,D,2019-08-17 16:10:00,SU,2164,I,3,VNO,SU9,87,70,118,Regional,21,420.0,1000.0,0.0,1420.0,20,I,I,26,13,10,29,14,3.0,14,40,50,10,1,True,True,True,40,True,2019-08-17 15:16:00,2019-08-17 15:56:00,False,False,420,1000,0,1420
119,119,A,2019-08-17 20:45:00,SU,2165,I,3,VNO,SU9,87,82,119,Regional,22,390.0,1000.0,0.0,1390.0,21,I,I,29,15,5,25,10,3.0,13,40,50,5,2,True,True,True,40,True,2019-08-17 20:58:00,2019-08-17 21:38:00,False,False,390,1000,0,1390
120,120,D,2019-08-17 10:40:00,SU,2206,I,3,HEL,SU9,87,81,120,Regional,25,390.0,1000.0,0.0,1390.0,24,I,I,28,14,10,27,11,3.0,13,40,50,10,2,True,True,True,40,True,2019-08-17 09:47:00,2019-08-17 10:27:00,False,False,390,1000,0,1390
121,121,A,2019-08-17 15:10:00,SU,2207,I,3,HEL,SU9,87,72,121,Regional,27,480.0,1000.0,0.0,1480.0,26,I,I,35,13,9,34,10,3.0,16,40,50,9,1,True,True,True,40,True,2019-08-17 15:26:00,2019-08-17 16:06:00,False,False,480,1000,0,1480
122,122,D,2019-08-17 18:55:00,SU,2262,I,5,TLL,SU9,87,61,122,Regional,35,510.0,1000.0,0.0,1510.0,34,I,I,35,13,15,35,8,5.0,17,40,50,8,1,True,True,True,40,True,2019-08-17 17:58:00,2019-08-17 18:38:00,False,False,510,1000,0,1510
123,123,A,2019-08-17 23:30:00,SU,2263,I,3,TLL,SU9,87,72,123,Regional,23,360.0,1000.0,0.0,1360.0,22,I,I,28,11,7,30,15,3.0,12,40,50,7,1,True,True,True,40,True,2019-08-17 23:42:00,2019-08-18 00:22:00,False,False,360,1000,0,1360
124,124,D,2019-08-17 11:25:00,SU,2344,I,3,DRS,SU9,87,78,124,Regional,22,390.0,1000.0,0.0,1390.0,21,I,I,29,15,5,25,10,3.0,13,40,50,5,1,True,True,True,40,True,2019-08-17 10:32:00,2019-08-17 11:12:00,False,False,390,1000,0,1390
125,125,A,2019-08-17 17:55:00,SU,2345,I,3,DRS,SU9,87,66,125,Regional,20,390.0,1000.0,0.0,1390.0,19,I,I,30,13,7,25,10,3.0,13,40,50,7,1,True,True,True,40,True,2019-08-17 18:08:00,2019-08-17 18:48:00,False,False,390,1000,0,1390
126,126,D,2019-08-17 06:45:00,SU,6,D,1,LED,73H,158,147,126,Narrow_Body,123,690.0,1250.0,0.0,1940.0,119,D,D,7,35,37,6,38,1.0,23,50,65,7,2,True,True,True,50,True,2019-08-17 05:32:00,2019-08-17 06:22:00,False,False,690,1250,0,1940
127,127,A,2019-08-17 10:40:00,SU,7,D,1,LED,73H,158,142,127,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 11:00:00,2019-08-17 11:50:00,False,False,600,1250,0,1850
128,128,D,2019-08-17 08:20:00,SU,10,D,1,LED,32A,158,144,128,Narrow_Body,117,690.0,1250.0,0.0,1940.0,113,D,D,10,36,40,8,40,1.0,23,50,65,10,2,True,True,True,50,True,2019-08-17 07:07:00,2019-08-17 07:57:00,False,False,690,1250,0,1940
129,129,A,2019-08-17 12:00:00,SU,11,D,1,LED,32A,158,127,129,Narrow_Body,113,720.0,1250.0,0.0,1970.0,109,D,D,8,39,39,6,36,1.0,24,50,65,8,2,True,True,True,50,True,2019-08-17 12:24:00,2019-08-17 13:14:00,False,False,720,1250,0,1970
130,130,D,2019-08-17 09:40:00,SU,12,D,1,LED,73H,158,158,130,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 08:30:00,2019-08-17 09:20:00,False,False,600,1250,0,1850
131,131,A,2019-08-17 13:25:00,SU,13,D,1,LED,73H,158,152,131,Narrow_Body,119,750.0,1250.0,0.0,2000.0,115,D,D,9,40,35,10,40,1.0,25,50,65,9,2,True,True,True,50,True,2019-08-17 13:50:00,2019-08-17 14:40:00,False,False,750,1250,0,2000
132,132,D,2019-08-17 10:55:00,SU,14,D,1,LED,32A,158,127,132,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 09:45:00,2019-08-17 10:35:00,False,False,600,1250,0,1850
133,133,A,2019-08-17 14:40:00,SU,15,D,1,LED,32A,158,156,133,Narrow_Body,215,210.0,1495.0,300.0,2005.0,210,N,N,10,36,34,10,38,,7,50,65,10,2,False,,,65,False,2019-08-17 14:47:00,2019-08-17 15:52:00,False,False,210,1495,300,2005
134,134,D,2019-08-17 11:30:00,SU,16,D,1,LED,73H,158,136,134,Narrow_Body,115,660.0,1250.0,0.0,1910.0,111,D,D,5,35,36,6,37,1.0,22,50,65,5,2,True,True,True,50,True,2019-08-17 10:18:00,2019-08-17 11:08:00,False,False,660,1250,0,1910
135,135,A,2019-08-17 15:10:00,SU,17,D,1,LED,73H,158,155,135,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 15:30:00,2019-08-17 16:20:00,False,False,600,1250,0,1850
136,136,D,2019-08-17 12:25:00,SU,18,D,1,LED,73H,158,127,136,Narrow_Body,123,690.0,1250.0,0.0,1940.0,119,D,D,7,35,37,6,38,1.0,23,50,65,7,2,True,True,True,50,True,2019-08-17 11:12:00,2019-08-17 12:02:00,False,False,690,1250,0,1940
137,137,A,2019-08-17 16:25:00,SU,19,D,1,LED,73H,158,151,137,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 16:45:00,2019-08-17 17:35:00,False,False,600,1250,0,1850
138,138,D,2019-08-17 13:35:00,SU,20,D,1,LED,32A,158,155,138,Narrow_Body,115,660.0,1250.0,0.0,1910.0,111,D,D,5,35,36,6,37,1.0,22,50,65,5,2,True,True,True,50,True,2019-08-17 12:23:00,2019-08-17 13:13:00,False,False,660,1250,0,1910
139,139,A,2019-08-17 17:20:00,SU,21,D,1,LED,32A,158,158,139,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 17:40:00,2019-08-17 18:30:00,False,False,600,1250,0,1850
140,140,D,2019-08-17 15:20:00,SU,22,D,1,LED,32A,158,154,140,Narrow_Body,122,660.0,1250.0,0.0,1910.0,118,D,D,7,36,35,5,36,1.0,22,50,65,7,2,True,True,True,50,True,2019-08-17 14:08:00,2019-08-17 14:58:00,False,False,660,1250,0,1910
141,141,A,2019-08-17 19:00:00,SU,23,D,1,LED,32A,158,155,141,Narrow_Body,116,690.0,1250.0,0.0,1940.0,112,D,D,6,39,36,7,40,1.0,23,50,65,6,2,True,True,True,50,True,2019-08-17 19:23:00,2019-08-17 20:13:00,False,False,690,1250,0,1940
142,142,D,2019-08-17 17:10:00,SU,24,D,1,LED,32A,158,148,142,Narrow_Body,121,600.0,1250.0,0.0,1850.0,117,D,D,6,35,36,7,35,1.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 16:00:00,2019-08-17 16:50:00,False,False,600,1250,0,1850
143,143,A,2019-08-17 20:50:00,SU,25,D,1,LED,32A,158,154,143,Narrow_Body,119,750.0,1250.0,0.0,2000.0,115,D,D,9,40,35,10,40,1.0,25,50,65,9,2,True,True,True,50,True,2019-08-17 21:15:00,2019-08-17 22:05:00,False,False,750,1250,0,2000
144,144,D,2019-08-17 18:20:00,SU,26,D,1,LED,32A,158,152,144,Narrow_Body,121,600.0,1250.0,0.0,1850.0,117,D,D,6,35,36,7,35,1.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 17:10:00,2019-08-17 18:00:00,False,False,600,1250,0,1850
145,145,A,2019-08-17 22:00:00,SU,27,D,1,LED,32A,158,158,145,Narrow_Body,123,690.0,1250.0,0.0,1940.0,119,D,D,7,35,37,6,38,1.0,23,50,65,7,2,True,True,True,50,True,2019-08-17 22:23:00,2019-08-17 23:13:00,False,False,690,1250,0,1940
146,146,D,2019-08-17 19:40:00,SU,28,D,1,LED,73H,158,126,146,Narrow_Body,113,720.0,1250.0,0.0,1970.0,109,D,D,8,39,39,6,36,1.0,24,50,65,8,2,True,True,True,50,True,2019-08-17 18:26:00,2019-08-17 19:16:00,False,False,720,1250,0,1970
147,147,A,2019-08-17 23:45:00,SU,29,D,1,LED,73H,158,125,147,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-18 00:05:00,2019-08-18 00:55:00,False,False,600,1250,0,1850
148,148,D,2019-08-17 20:30:00,SU,30,D,1,LED,73H,158,113,148,Narrow_Body,121,600.0,1250.0,0.0,1850.0,117,D,D,6,35,36,7,35,1.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 19:20:00,2019-08-17 20:10:00,False,False,600,1250,0,1850
149,149,A,2019-08-17 00:25:00,SU,31,D,1,LED,73H,158,119,149,Narrow_Body,115,660.0,1250.0,0.0,1910.0,111,D,D,5,35,36,6,37,1.0,22,50,65,5,2,True,True,True,50,True,2019-08-17 00:47:00,2019-08-17 01:37:00,False,False,660,1250,0,1910
150,150,D,2019-08-17 21:00:00,SU,32,D,1,LED,32A,158,138,150,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 19:50:00,2019-08-17 20:40:00,False,False,600,1250,0,1850
151,151,A,2019-08-17 07:20:00,SU,33,D,1,LED,32A,158,136,151,Narrow_Body,123,690.0,1250.0,0.0,1940.0,119,D,D,7,35,37,6,38,1.0,23,50,65,7,2,True,True,True,50,True,2019-08-17 07:43:00,2019-08-17 08:33:00,False,False,690,1250,0,1940
152,152,D,2019-08-17 23:15:00,SU,34,D,1,LED,32A,158,152,152,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 22:05:00,2019-08-17 22:55:00,False,False,600,1250,0,1850
153,153,A,2019-08-17 06:25:00,SU,35,D,1,LED,32A,158,141,153,Narrow_Body,115,660.0,1250.0,0.0,1910.0,111,D,D,5,35,36,6,37,1.0,22,50,65,5,2,True,True,True,50,True,2019-08-17 06:47:00,2019-08-17 07:37:00,False,False,660,1250,0,1910
154,154,D,2019-08-17 01:30:00,SU,36,D,1,LED,32A,158,145,154,Narrow_Body,122,660.0,1250.0,0.0,1910.0,118,D,D,7,36,35,5,36,1.0,22,50,65,7,2,True,True,True,50,True,2019-08-17 00:18:00,2019-08-17 01:08:00,False,False,660,1250,0,1910
155,155,A,2019-08-17 05:05:00,SU,37,D,1,LED,32A,158,151,155,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 05:25:00,2019-08-17 06:15:00,False,False,600,1250,0,1850
156,156,D,2019-08-17 16:25:00,SU,38,D,1,LED,32A,158,147,156,Narrow_Body,120,720.0,1250.0,0.0,1970.0,116,D,D,6,40,35,5,40,1.0,24,50,65,6,2,True,True,True,50,True,2019-08-17 15:11:00,2019-08-17 16:01:00,False,False,720,1250,0,1970
157,157,A,2019-08-17 20:00:00,SU,39,D,1,LED,32A,158,155,157,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 20:20:00,2019-08-17 21:10:00,False,False,600,1250,0,1850
158,158,D,2019-08-17 11:55:00,SU,42,D,1,LED,32A,158,153,158,Narrow_Body,116,690.0,1250.0,0.0,1940.0,112,D,D,6,39,36,7,40,1.0,23,50,65,6,2,True,True,True,50,True,2019-08-17 10:42:00,2019-08-17 11:32:00,False,False,690,1250,0,1940
159,159,A,2019-08-17 15:35:00,SU,43,D,1,LED,32A,158,152,159,Narrow_Body,115,660.0,1250.0,0.0,1910.0,111,D,D,5,35,36,6,37,1.0,22,50,65,5,2,True,True,True,50,True,2019-08-17 15:57:00,2019-08-17 16:47:00,False,False,660,1250,0,1910
160,160,D,2019-08-17 21:30:00,SU,44,D,1,LED,32A,158,144,160,Narrow_Body,121,600.0,1250.0,0.0,1850.0,117,D,D,6,35,36,7,35,1.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 20:20:00,2019-08-17 21:10:00,False,False,600,1250,0,1850
161,161,A,2019-08-17 01:10:00,SU,45,D,1,LED,32A,158,122,161,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-17 01:30:00,2019-08-17 02:20:00,False,False,600,1250,0,1850
162,162,D,2019-08-17 00:40:00,SU,46,D,1,LED,73H,158,154,162,Narrow_Body,114,600.0,1250.0,0.0,1850.0,110,D,D,10,39,38,7,37,1.0,20,50,65,10,2,True,True,True,50,True,2019-08-16 23:30:00,2019-08-17 00:20:00,False,False,600,1250,0,1850
163,163,A,2019-08-17 08:30:00,SU,47,D,1,LED,73H,158,140,163,Narrow_Body,116,690.0,1250.0,0.0,1940.0,112,D,D,6,39,36,7,40,1.0,23,50,65,6,2,True,True,True,50,True,2019-08-17 08:53:00,2019-08-17 09:43:00,False,False,690,1250,0,1940
164,164,D,2019-08-17 06:55:00,SU,506,I,3,TLV,73H,158,142,164,Narrow_Body,32,570.0,1250.0,0.0,1820.0,31,I,I,32,10,7,33,5,3.0,19,50,65,7,2,True,True,True,50,True,2019-08-17 05:46:00,2019-08-17 06:36:00,False,False,570,1250,0,1820
165,165,A,2019-08-17 16:50:00,SU,507,I,3,TLV,73H,158,148,165,Narrow_Body,22,390.0,1250.0,0.0,1640.0,21,I,I,29,15,5,25,10,3.0,13,50,65,5,2,True,True,True,50,True,2019-08-17 17:03:00,2019-08-17 17:53:00,False,False,390,1250,0,1640
166,166,A,2019-08-17 06:20:00,SU,511,I,3,BEY,32A,158,140,166,Narrow_Body,30,570.0,1250.0,0.0,1820.0,29,I,I,31,11,10,34,5,3.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 06:39:00,2019-08-17 07:29:00,False,False,570,1250,0,1820
167,167,D,2019-08-17 21:05:00,SU,512,I,2,IKA,32A,158,86,167,Narrow_Body,59,630.0,1250.0,0.0,1880.0,58,I,I,32,8,11,30,10,2.0,21,50,65,8,2,True,True,True,50,True,2019-08-17 19:54:00,2019-08-17 20:44:00,False,False,630,1250,0,1880
168,168,A,2019-08-17 05:55:00,SU,513,I,2,IKA,32A,158,147,168,Narrow_Body,49,660.0,1250.0,0.0,1910.0,48,I,I,35,10,12,31,7,2.0,22,50,65,10,2,True,True,True,50,True,2019-08-17 06:17:00,2019-08-17 07:07:00,False,False,660,1250,0,1910
169,169,D,2019-08-17 08:15:00,SU,520,I,5,DXB,73H,158,158,169,Narrow_Body,36,570.0,1250.0,0.0,1820.0,35,I,I,31,10,15,34,10,5.0,19,50,65,10,2,True,True,True,50,True,2019-08-17 07:06:00,2019-08-17 07:56:00,False,False,570,1250,0,1820
170,170,A,2019-08-17 20:50:00,SU,521,I,5,DXB,73H,158,147,170,Narrow_Body,40,510.0,1250.0,0.0,1760.0,39,I,I,30,11,15,31,6,5.0,17,50,65,6,2,True,True,True,50,True,2019-08-17 21:07:00,2019-08-17 21:57:00,False,False,510,1250,0,1760
171,171,D,2019-08-17 18:40:00,SU,524,I,5,DXB,73H,158,152,171,Narrow_Body,34,450.0,1250.0,0.0,1700.0,33,I,I,31,14,15,33,6,5.0,15,50,65,6,2,True,True,True,50,True,2019-08-17 17:35:00,2019-08-17 18:25:00,False,False,450,1250,0,1700
172,172,A,2019-08-17 06:50:00,SU,525,I,5,DXB,73H,158,136,172,Narrow_Body,39,480.0,1250.0,0.0,1730.0,38,I,I,31,11,11,33,6,5.0,16,50,65,6,2,True,True,True,50,True,2019-08-17 07:06:00,2019-08-17 07:56:00,False,False,480,1250,0,1730
173,173,D,2019-08-17 06:40:00,SU,1000,D,1,KGD,73H,158,152,173,Narrow_Body,113,720.0,1250.0,0.0,1970.0,109,D,D,8,39,39,6,36,1.0,24,50,65,8,2,True,True,True,50,True,2019-08-17 05:26:00,2019-08-17 06:16:00,False,False,720,1250,0,1970
174,174,A,2019-08-17 11:20:00,SU,1001,D,1,KGD,73H,158,158,174,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 11:40:00,2019-08-17 12:30:00,False,False,600,1250,0,1850
175,175,D,2019-08-17 10:10:00,SU,1002,D,1,KGD,32A,158,127,175,Narrow_Body,121,600.0,1250.0,0.0,1850.0,117,D,D,6,35,36,7,35,1.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 09:00:00,2019-08-17 09:50:00,False,False,600,1250,0,1850
176,176,A,2019-08-17 15:15:00,SU,1003,D,1,KGD,32A,158,127,176,Narrow_Body,116,690.0,1250.0,0.0,1940.0,112,D,D,6,39,36,7,40,1.0,23,50,65,6,2,True,True,True,50,True,2019-08-17 15:38:00,2019-08-17 16:28:00,False,False,690,1250,0,1940
177,177,D,2019-08-17 13:45:00,SU,1004,D,1,KGD,32A,158,157,177,Narrow_Body,121,600.0,1250.0,0.0,1850.0,117,D,D,6,35,36,7,35,1.0,20,50,65,6,2,True,True,True,50,True,2019-08-17 12:35:00,2019-08-17 13:25:00,False,False,600,1250,0,1850
178,178,A,2019-08-17 19:00:00,SU,1005,D,1,KGD,32A,158,127,178,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 19:20:00,2019-08-17 20:10:00,False,False,600,1250,0,1850
179,179,D,2019-08-17 18:30:00,SU,1006,D,1,KGD,73H,158,127,179,Narrow_Body,117,690.0,1250.0,0.0,1940.0,113,D,D,10,36,40,8,40,1.0,23,50,65,10,2,True,True,True,50,True,2019-08-17 17:17:00,2019-08-17 18:07:00,False,False,690,1250,0,1940
180,180,A,2019-08-17 23:25:00,SU,1007,D,1,KGD,73H,158,127,180,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 23:45:00,2019-08-18 00:35:00,False,False,600,1250,0,1850
181,181,D,2019-08-17 20:05:00,SU,1008,D,1,KGD,32A,158,156,181,Narrow_Body,117,690.0,1250.0,0.0,1940.0,113,D,D,10,36,40,8,40,1.0,23,50,65,10,2,True,True,True,50,True,2019-08-17 18:52:00,2019-08-17 19:42:00,False,False,690,1250,0,1940
182,182,A,2019-08-17 05:50:00,SU,1009,D,1,KGD,32A,158,127,182,Narrow_Body,124,600.0,1250.0,0.0,1850.0,120,D,D,5,40,40,10,37,1.0,20,50,65,5,2,True,True,True,50,True,2019-08-17 06:10:00,2019-08-17 07:00:00,False,False,600,1250,0,1850
183,183,D,2019-08-17 16:35:00,SU,1010,D,1,KGD,32A,158,153,183,Narrow_Body,122,660.0,1250.0,0.0,1910.0,118,D,D,7,36,35,5,36,1.0,22,50,65,7,2,True,True,True,50,True,2019-08-17 15:23:00,2019-08-17 16:13:00,False,False,660,1250,0,1910
